seed,training_time,model_path,model_name,type,latent,salient,mse,dist_centroid_zg,dist_centroid_zs,mean_radius_zg,mean_radius_zs,acc_rec_no_target_max_NORM,acc_cf_no_target_max_NORM,acc_cf_all_max_NORM,l1_max_original_NORM,l2_max_original_NORM,linf_max_original_NORM,l1_max_reconstruction_NORM,l2_max_reconstruction_NORM,linf_max_reconstruction_NORM,inf_time_mode_3,inf_time_sub_3,inf_time_median_3,mean_lime_changed_max,mean_lime_unchanged_max,sparsity_orig_cf_max_NORM,sparsity_rec_cf_max_NORM,acc_rec_no_target_sub_NORM,acc_cf_no_target_sub_NORM,acc_cf_all_sub_NORM,l1_sub_original_NORM,l2_sub_original_NORM,linf_sub_original_NORM,l1_sub_reconstruction_NORM,l2_sub_reconstruction_NORM,linf_sub_reconstruction_NORM,mean_lime_changed_sub,mean_lime_unchanged_sub,sparsity_orig_cf_sub_NORM,sparsity_rec_cf_sub_NORM,acc_rec_no_target_med_NORM,acc_cf_no_target_med_NORM,acc_cf_all_med_NORM,l1_med_original_NORM,l2_med_original_NORM,linf_med_original_NORM,l1_med_reconstruction_NORM,l2_med_reconstruction_NORM,linf_med_reconstruction_NORM,mean_lime_changed_med,mean_lime_unchanged_med,sparsity_orig_cf_med_NORM,sparsity_rec_cf_med_NORM,dist_centroid_z,mean_radius_z
0,2901.4735186100006,../../../data/ltsaot6/models/contrastive_vae/ld16/vae_ld-16_contrastive_salient-10_rs-0,vae_ld-16_contrastive_salient-10_rs-0,contrastive_vae,16,10,0.022171493154019117,1.6124125719070435,0.6793074607849121,3.47207825594774,1.794227407161723,0.2224260490713139,0.9959871589085072,0.9972921207317879,0.5422495007514954,0.9765310287475586,7.379608631134033,0.3783782124519348,0.5727927088737488,5.678981781005859,3.661166786257842e-05,5.111312639460555e-05,2.674571148715099e-05,0.1875137401709677,0.15116836480745593,0.4406783483518812,0.6107660689174537,0.2224260490713139,0.9963311167163494,0.997490258239218,0.5678648948669434,1.0313903093338013,7.436364650726318,0.4118276834487915,0.6265110373497009,5.7613911628723145,0.18301617420436378,0.15192362778204166,0.4232885141819673,0.5725730864251041,0.2224260490713139,0.9940380646640679,0.9959712040155868,0.5355185270309448,0.9613436460494995,7.3497724533081055,0.3688390851020813,0.5560340285301208,5.620284080505371,0.18882471664399927,0.1510543146164439,0.44564498660507895,0.621127826383385,,
1,3810.5718739032745,../../../data/ltsaot6/models/contrastive_vae/ld16/vae_ld-16_contrastive_salient-10_rs-1,vae_ld-16_contrastive_salient-10_rs-1,contrastive_vae,16,10,0.020489749498665333,2.0228776931762695,0.6548643112182617,4.293110212732236,1.8076371675152938,0.29442788351295573,0.9958725063058932,0.9970939832243577,0.5484185814857483,0.9767706990242004,7.313572406768799,0.3917514681816101,0.6089339256286621,5.811199188232422,3.567435421612042e-05,4.6668850393782174e-05,2.708871868010848e-05,0.1874630671063717,0.15057801171475638,0.43818496755498315,0.6069012050613125,0.29442788351295573,0.9964457693189636,0.997490258239218,0.5585851669311523,1.0066791772842407,7.314868450164795,0.40269237756729126,0.6379138827323914,5.841599941253662,0.18745881153105,0.1503563751466592,0.43398172628679305,0.601916528899181,0.29442788351295573,0.9959871589085072,0.9971600290601678,0.5384125709533691,0.957680344581604,7.306946754455566,0.3785870671272278,0.5897382497787476,5.804592132568359,0.18940699272672762,0.15012961556600796,0.44593019625932895,0.6223821167827973,,
2,4772.0139336586,../../../data/ltsaot6/models/contrastive_vae/ld16/vae_ld-16_contrastive_salient-10_rs-2,vae_ld-16_contrastive_salient-10_rs-2,contrastive_vae,16,10,0.019842066569253802,1.8980330228805542,0.6398213505744934,4.183186787361575,1.702644014273292,0.3024535656959413,0.997133684934648,0.9980186249256985,0.5563252568244934,1.0048986673355103,7.358543872833252,0.4088744521141052,0.6566022634506226,5.965768814086914,3.801803986940081e-05,5.268570328237484e-05,2.709720607289203e-05,0.1868028226592219,0.15091928423080772,0.4290385652642934,0.5885035484157255,0.3024535656959413,0.9965604219215776,0.9976223499108381,0.5761894583702087,1.0450142621994019,7.409486293792725,0.437226265668869,0.6960649490356445,6.061630725860596,0.1822451450803252,0.15151648760919156,0.41254525171719175,0.5458439797844704,0.3024535656959413,0.9962164641137354,0.9972260748959778,0.5544914603233337,1.0009210109710693,7.359526634216309,0.4065946340560913,0.652817964553833,5.963840484619141,0.18694738357977245,0.15105455709863233,0.4298498841789952,0.5904665845909561,,
3,4941.992458343506,../../../data/ltsaot6/models/contrastive_vae/ld16/vae_ld-16_contrastive_salient-10_rs-3,vae_ld-16_contrastive_salient-10_rs-3,contrastive_vae,16,10,0.018664726288989186,2.003650665283203,0.6509227156639099,4.58975821455513,1.7738946845621604,0.3066957119926622,0.9948406328823665,0.9966977082094974,0.5561897158622742,1.0098845958709717,7.431130409240723,0.4151095449924469,0.6709579229354858,6.149745464324951,3.979751073450419e-05,5.696908099106034e-05,2.711252747025454e-05,0.18429146192811444,0.1515465579893736,0.4290425641332585,0.5739509762744094,0.3066957119926622,0.9896812657647328,0.9915461330163133,0.5576726794242859,1.0207719802856445,7.433446407318115,0.4136417508125305,0.6805400252342224,6.156538009643555,0.18509189172059468,0.1517383195308683,0.43221158179088787,0.5854625805621602,0.3066957119926622,0.9916303600091723,0.9946502872993858,0.5365990996360779,0.9766086339950562,7.405409812927246,0.3882500231266022,0.6375108957290649,6.107474327087402,0.18730445595692666,0.15177611914467937,0.44626709021998767,0.6110067965292914,,
4,3406.7103514671326,../../../data/ltsaot6/models/contrastive_vae/ld16/vae_ld-16_contrastive_salient-10_rs-4,vae_ld-16_contrastive_salient-10_rs-4,contrastive_vae,16,10,0.021197829861193895,1.7675238847732544,0.6409121155738831,3.7603517929068215,1.7565472684900467,0.2653061224489796,0.9904838339830314,0.9941879664487154,0.5430108308792114,0.9867262840270996,7.379141330718994,0.3849189579486847,0.6060345768928528,5.795990467071533,4.133267380918681e-05,5.988214630233778e-05,2.7056391004070203e-05,0.18681940340897563,0.15162730081025286,0.4422491943783986,0.6084590440140457,0.2653061224489796,0.9957578537032791,0.9973581665675979,0.5861888527870178,1.087244987487793,7.491092205047607,0.4380543828010559,0.7068111300468445,6.022170066833496,0.18272275292167742,0.1518110453624795,0.4159681545555115,0.5596442485772626,0.2653061224489796,0.9875028663150653,0.9917442705237435,0.5374976396560669,0.9752057194709778,7.36904764175415,0.3781481385231018,0.59459388256073,5.779592514038086,0.1879531478929095,0.15131371939410135,0.44686059977186665,0.6158784938935121,,
0,4060.317860364914,../../../data/ltsaot6/models/contrastive_vae/ld16/vae_ld-16_contrastive_salient-11_rs-0,vae_ld-16_contrastive_salient-11_rs-0,contrastive_vae,16,11,0.020733452402055264,1.8256983757019043,0.681868314743042,3.72287877391679,1.90315968996197,0.2790644347626691,0.9974776427424903,0.9977544415824582,0.5536282658576965,1.0067110061645508,7.384522438049316,0.40295904874801636,0.6303691267967224,5.848730087280273,4.102670251201209e-05,5.931873458843157e-05,2.7014568155771297e-05,0.18623069595723585,0.15087201486439397,0.4332182648038989,0.5878506148110538,0.2790644347626691,0.9965604219215776,0.9976223499108381,0.5785610675811768,1.0447895526885986,7.439405918121338,0.43900129199028015,0.6690107583999634,5.94246768951416,0.1814228043984026,0.1516827318270081,0.4095841322471545,0.5343433616367259,0.2790644347626691,0.995528548498051,0.9964995707020672,0.5515456795692444,0.9952958822250366,7.359254360198975,0.4010053277015686,0.618606686592102,5.79341983795166,0.18666699575744658,0.15074944412810448,0.4324868372713163,0.5861470751326421,,
1,3808.2120690345764,../../../data/ltsaot6/models/contrastive_vae/ld16/vae_ld-16_contrastive_salient-11_rs-1,vae_ld-16_contrastive_salient-11_rs-1,contrastive_vae,16,11,0.020526222186163068,1.7869927883148193,0.686211109161377,3.5600568198752414,1.9168555454120306,0.2894978216005503,0.9896812657647328,0.9912159038372631,0.5473950505256653,0.9774468541145325,7.293593406677246,0.3924812078475952,0.5997439622879028,5.737544059753418,3.537824026195591e-05,4.641018174581299e-05,2.6953928175048747e-05,0.1868422589235418,0.1510607369033658,0.4337095452056227,0.5963887375338485,0.2894978216005503,0.9977069479477184,0.9986130374479889,0.5691655278205872,1.0180391073226929,7.307612419128418,0.41914111375808716,0.6391124129295349,5.783558368682861,0.18396109851624168,0.15133285662249096,0.4187278901244964,0.5674684656933162,0.2894978216005503,0.9879614767255217,0.9891024370913414,0.5479806661605835,0.977105975151062,7.294717788696289,0.3927662968635559,0.5986464619636536,5.740159034729004,0.18665380806561735,0.1510492426146928,0.4335915785711534,0.5970750165458578,,
2,5740.297026157379,../../../data/ltsaot6/models/contrastive_vae/ld16/vae_ld-16_contrastive_salient-11_rs-2,vae_ld-16_contrastive_salient-11_rs-2,contrastive_vae,16,11,0.019256967352703214,1.7882508039474487,0.6510673761367798,3.6187253242007067,1.8206704804614025,0.3030268287090117,0.9973629901398762,0.9982828082689387,0.5616411566734314,1.025734543800354,7.378138065338135,0.41495832800865173,0.6796236634254456,6.0086588859558105,4.152693904994871e-05,6.056748358641659e-05,2.6983547443742362e-05,0.1861340800023779,0.15105056289857569,0.42953107112586136,0.5872122792280342,0.3030268287090117,0.9965604219215776,0.9978204874182682,0.6101210117340088,1.1119943857192993,7.452841758728027,0.4796420931816101,0.7664565443992615,6.139078140258789,0.1788662997811674,0.15235830859676158,0.38807460307140657,0.500483798646886,0.3030268287090117,0.9961018115111213,0.9970939832243577,0.5640652179718018,1.0234848260879517,7.349041938781738,0.41865578293800354,0.6774415373802185,5.963388919830322,0.1858012767066989,0.1514320661034339,0.4246142037417718,0.5792210985830416,,
3,4101.878582239151,../../../data/ltsaot6/models/contrastive_vae/ld16/vae_ld-16_contrastive_salient-11_rs-3,vae_ld-16_contrastive_salient-11_rs-3,contrastive_vae,16,11,0.020939433947205544,1.7212765216827393,0.664797842502594,3.6279395130766314,1.830243299411593,0.27940839257051137,0.9836046778261867,0.98738524536028,0.5502010583877563,1.0136291980743408,7.431736469268799,0.4000844359397888,0.6408541202545166,5.9120774269104,4.077198624917959e-05,5.986849403973418e-05,2.698364192306834e-05,0.18547477581923993,0.15190859430920065,0.4372445453707373,0.5939748611317505,0.27940839257051137,0.9925475808300849,0.9943861039561456,0.5527857542037964,1.0145970582962036,7.41205358505249,0.401170015335083,0.640429675579071,5.874744415283203,0.1863263207768686,0.15107077006146755,0.43573785324202496,0.5935234189246087,0.27940839257051137,0.9834900252235725,0.9874512911960901,0.5409758687019348,0.9930949807167053,7.393397808074951,0.38645851612091064,0.619766891002655,5.847698211669922,0.18814954348804716,0.15147360617460093,0.4456631750090813,0.6136712257212755,,
4,4380.189402341843,../../../data/ltsaot6/models/contrastive_vae/ld16/vae_ld-16_contrastive_salient-11_rs-4,vae_ld-16_contrastive_salient-11_rs-4,contrastive_vae,16,11,0.019842813489958644,1.8813587427139282,0.665165901184082,3.686570698861392,1.875682080388692,0.28101352900710846,0.9808530153634487,0.979723928406314,0.5408685803413391,0.9719238877296448,7.359232425689697,0.39318448305130005,0.6210286021232605,6.010985374450684,4.1241863430369114e-05,6.002903016112249e-05,2.6960714939964722e-05,0.18672308620034916,0.1511710829766989,0.44192337255492814,0.5990159514453031,0.28101352900710846,0.9917450126117863,0.9941219206129054,0.5620716214179993,1.0033173561096191,7.373955249786377,0.42044758796691895,0.6507007479667664,6.029390335083008,0.1831838038608789,0.15135802330899958,0.41869669464670983,0.5551041133484138,0.28101352900710846,0.9732859435909195,0.972062611452348,0.541797935962677,0.9717348217964172,7.346468925476074,0.3940417170524597,0.6203742027282715,5.992516040802002,0.18675256032981144,0.15125834642216848,0.4396259363373181,0.5952587775603769,,
0,2755.5138869285583,../../../data/ltsaot6/models/contrastive_vae/ld16/vae_ld-16_contrastive_salient-12_rs-0,vae_ld-16_contrastive_salient-12_rs-0,contrastive_vae,16,12,0.02183627337217331,1.6326491832733154,0.6958099007606506,3.1030279136101586,1.9781911068226612,0.2570511350607659,0.995528548498051,0.996169341523017,0.5577395558357239,1.007319688796997,7.333402156829834,0.40119603276252747,0.6039134860038757,5.692201137542725,4.5431092490719076e-05,6.29673529455443e-05,2.7005246195608286e-05,0.1854635674027874,0.15152116496247053,0.4253757302880699,0.5784348263476102,0.2570511350607659,0.9962164641137354,0.9976223499108381,0.5828276872634888,1.0679030418395996,7.4298176765441895,0.43202587962150574,0.6637949347496033,5.840454578399658,0.180974211412101,0.15313714144625654,0.41089146140859256,0.5519891664189948,0.2570511350607659,0.9865856454941527,0.9871871078528499,0.5593734979629517,1.0042650699615479,7.318758964538574,0.4033659100532532,0.6003184914588928,5.661490440368652,0.18538577660923553,0.1515327496425917,0.4213903628805891,0.571349131531658,,
